59319634728.175583,10099441544.873877,0.0,-0.0,-0.0,-0.0,-118953286258.33717,0.0,-0.0,-42094660891.579666,-0.0,-0.0,-0.0,21783470332.790688
-0.0,-9078450624.8299332,-0.0,-0.0,-0.0,24129357586.121616,0.0,15742775144.752518,-11552028412.875721,27970050101.398792,-11538195196.743729,11366692137.004583,0.0,-0.0
-0.0,17829336126.035194,-14379543907.685907,0.0,0.0,-0.0,0.0,0.0,2996752456.281291,0.0,541031270.50093794,0.0,-0.0,11900668262.800419
0.0,0.0,-0.0,-3309924998.3198967,0.0,-8863530461.9433537,-1776843270.5868683,2080598264.7364433,8348263054.2686758,0.0,2974916535.0857019,0.0,-5535691293.4090023,0.0
2543872662.1374011,1623770645.4680653,-286158192.44143444,-0.0,1584895328.0938869,0.0,-0.0,0.0,-0.0,0.0,1702993779.4490266,-4510410510.3253508,0.0,0.0
1203461435.8842232,-1166277492.8312867,0.0,248921327.21745348,-128196658.43424624,-1255661638.4888306,-0.0,0.0,0.0,-525438816.84989327,-181975694.66684133,-0.0,-355176079.97395366,-0.0
377280646.06938934,-345133550.62176329,-0.0,-0.0,0.0,0.0,0.0,179438975.90838414,-0.0,718284650.8040818,103338172.72279517,0.0,-49017010.305315927,0.0
-2351411.92800349,-0.0,-0.0,0.0,-110541065.72503319,55152234.508067928,107449542.99722868,-0.0,-0.0,-0.0,39296820.166842036,48242607.869274259,91041953.524065807,222703700.18706349
-23833628.724908598,-0.0,-0.0,42012422.743558861,9482222.0002939459,-0.0,49568164.649663322,0.0,0.0,65940419.094149955,-28366759.715017468,0.0,-0.0,36356830.926151887
25214714.253770076,0.0,0.0,43530214.102505319,14285277.107194763,0.0,0.0,-0.0,27349130.245633129,0.0,-0.0,15337764.305872945,-0.0,-0.0
-4398290.9082052382,18133566.07530418,301823.96565938927,0.0,-2745566.2743795845,3477614.3982890612,8042084.8905607723,7317324.1912597707,-0.0,-0.0,-0.0,14333072.209903287,-6761906.1677695792,-5756219.4152039848
0.0,-1433436.9661834729,-1174252.1402243581,-998697.48554753233,-2927425.3837662679,0.0,-1383853.4997827762,2429665.9088106463,-2541173.2736603157,947169.98589196417,-0.0,5821891.3454017667,-0.0,3072894.5220482023
0.0,-43480.729734275854,-0.0,-824263.44872635207,-1052952.0628923622,-323500.13039417518,-0.0,-48135.081936534261,-0.0,468604.93668183917,0.0,132445.29639439765,952339.97511728143,2368784.5155848768
0.0,675069.74034040933,0.0,-62784.834869140876,111912.4613611729,0.0,-0.0,0.0,446498.17444164038,-227206.68416642223,0.0,-161419.01570914345,-0.0,593977.51496360404
-141265.77371242549,209663.84119582619,0.0,370865.43513346231,-0.0,0.0,72510.513736442255,205124.26645572446,-55249.838725942696,8496.3013717075373,0.0,0.0,134099.71947928908,-0.0
-61481.437055183902,-2988.8209085638991,-0.0,51648.67857873367,0.0,0.0,0.0,54299.571163315835,-16764.260022684484,54990.677073968349,-0.0,58728.987836790555,-31001.019607431306,50706.712471868261
7560.7568101211,-0.0,0.0,-0.0,998.89189874031536,8527.0561955437479,-0.0,-0.0,19717.003146670562,15614.318034225025,12183.446154395077,9946.3469721048423,-12497.108997452367,-16000.708555963161
7298.3271441984834,2504.3899092639658,-3154.546437752962,-0.0,-1322.3788645873815,12311.979117358602,-0.0,0.0,-2150.7536483215436,-0.0,0.0,-0.0,6893.5479882353357,-0.0
0.0,-0.0,-0.0,2465.5932452384905,-0.0,-2573.030271582209,0.0,-0.0,0.0,-583.60663572372903,0.0,-0.0,0.0,4903.6945067962934
0.0,-0.0,-0.0,-0.0,89.246795606396233,-0.0,1057.2444689529511,0.0,0.0,-0.0,0.0,255.63655461819661,3082.5135328738452,0.0
21.195310846674545,35.521692077640452,-0.0,0.0,-205.58552502803568,611.0574764615302,-0.0,0.0,0.0,98.11496200712682,527.30120005060621,-637.12844583551862,-0.0,824.21378737408281
110.96176919254745,25.366549011459885,106.60841306423097,244.52322400436876,127.55671147254402,-127.21170260829291,-0.0,-0.0,39.842686253184617,131.32557427237245,235.79233312689689,-94.135573829832467,0.0,-5.8234930312593249
-0.0,0.0,-21.003587102243198,-0.0,87.067912503795242,0.0,0.0,0.0,0.0,-0.0,14.670587741662755,68.544352583986083,0.0,-0.0
-51.120441407424579,-0.0,-2.8397501226440927,38.591142559965448,-0.0,99.592520501431821,23.092767498317244,0.0,-0.0,-7.4541526155625846,31.228478847081234,-42.88336684582427,-0.0,-19.346281165839041
-3.9059443436951788,0.0,0.0,38.380396227800958,19.411951062347946,-21.557554043079058,0.0,0.0,-0.0,-0.0,39.855410162958265,0.0,-0.0,-0.0
-1.3847084741346731,-6.6956720296720196,0.0,0.0,-0.0,3.9933884478682171,3.7868089990398883,-0.0,0.0,22.04358520483715,0.0,7.1651947706686707,3.6203229764562281,0.0
1.4103655417441323,-0.0,-0.0,0.0,0.0,5.5076255807525492,2.7529146977159837,-0.0,-0.0,0.95085129187705308,2.2895730813474815,0.0,2.8531783658742009,-1.3270627734778895
0.19323913799999998,0.0,1.3303357060000001,0.0,0.0,1.017450631,-1.0423799759999999,1.4750023489999999,-0.0,0.0,-0.0,1.233420819,0.0,0.0
0.0,0.0,1.0,-1.0
