7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
-7944940697.4782219,-57644200641.886185,12801547847.342268,-19517684062.637966,-26128718546.327633,0.0,-0.0,0.0,91754823212.730637,0.0,-0.0,0.0,0.0,0.0
7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
7944940697.4782219,57644200641.886185,-12801547847.342268,19517684062.637966,26128718546.327633,-0.0,0.0,-0.0,-91754823212.730637,-0.0,0.0,-0.0,-0.0,-0.0
